id,t,x,y
39,3.0,21.335064,10.6142235
39,4.0,19.26677,12.95722
39,5.0,17.104212,14.51031
39,6.0,15.411093,15.036051
39,7.0,14.386621,14.761526
39,8.0,13.985298,14.093645
39,9.0,14.053083,13.374989
39,10.0,14.403871,12.806339
39,11.0,14.85789,12.46554
39,12.0,15.270024,12.3485
39,13.0,15.551316,12.40403
39,14.0,15.675027,12.560141
39,15.0,15.664433,12.745109
39,16.0,15.569678,12.90357
39,17.0,15.4446535,13.005183
39,18.0,15.331351,13.044469
39,19.0,15.253511,13.033813
39,20.0,15.217498,12.993856
39,21.0,15.217154,12.94512
39,22.0,15.23983,12.902845
39,23.0,15.271748,12.875156
39,24.0,15.30174,12.8636675
39,25.0,15.323066,12.865443
39,26.0,15.333518,12.875333
39,27.0,15.33437,12.888014
39,28.0,15.328827,12.89936
39,29.0,15.32054,12.907036
39,30.0,15.31254,12.910447
39,31.0,15.306703,12.910268
39,32.0,15.303701,12.907822
39,33.0,15.3032675,12.904523
39,34.0,15.304593,12.901491
39,35.0,15.306725,12.899382
39,36.0,15.308847,12.898387
39,37.0,15.31044,12.898357
39,38.0,15.3112955,12.898956
39,39.0,15.311466,12.899811
39,40.0,15.311152,12.9006195
39,41.0,15.310605,12.901197
39,42.0,15.310043,12.9014845
39,43.0,15.30961,12.901513
39,44.0,15.309368,12.901368
39,45.0,15.309309,12.901148
39,46.0,15.3093815,12.900933
39,47.0,15.309521,12.900776
39,48.0,15.309669,12.900694
39,49.0,15.309786,12.900681
39,50.0,15.309854,12.900715
40,0.0,9.472195,11.624493
40,1.0,8.947903,8.898964
40,2.0,9.617368,6.8606415
40,3.0,10.911802,5.5801163
40,4.0,12.398851,4.8906374
40,5.0,13.719059,4.619958
40,6.0,14.654135,4.633044
40,7.0,15.153902,4.8241425
40,8.0,15.287304,5.105094
40,9.0,15.172768,5.402222
40,10.0,14.929025,5.660479
40,11.0,14.650785,5.8483696
40,12.0,14.400912,5.9580936
40,13.0,14.21201,5.9998527
40,14.0,14.092836,5.993243
40,15.0,14.036329,5.959404
40,16.0,14.027161,5.9159827
40,17.0,14.047719,5.875065
40,18.0,14.08214,5.8432097
40,19.0,14.11845,5.8225703
40,20.0,14.1491785,5.812357
40,21.0,14.170916,5.810201
40,22.0,14.183294,5.8132324
40,23.0,14.187828,5.818797
40,24.0,14.186861,5.824851
40,25.0,14.182802,5.8300858
40,26.0,14.17765,5.833872
40,27.0,14.172796,5.8361006
40,28.0,14.169009,5.836993
40,29.0,14.1665535,5.8369274
40,30.0,14.165339,5.836304
40,31.0,14.165086,5.835465
40,32.0,14.16545,5.8346515
40,33.0,14.166114,5.8340025
40,34.0,14.166835,5.8335705
40,35.0,14.167457,5.8333473
40,36.0,14.167906,5.8332887
40,37.0,14.168169,5.833339
40,38.0,14.168273,5.833445
