id,t,x,y
6,29.0,9.01615,14.85646
6,30.0,9.113108,14.852129
6,31.0,9.174647,14.924677
6,32.0,9.191177,15.035179
6,33.0,9.168733,15.142671
6,34.0,9.123527,15.216476
6,35.0,9.074464,15.243183
6,36.0,9.036747,15.22666
6,37.0,9.018388,15.182571
6,38.0,9.01981,15.130635
6,39.0,9.035696,15.087794
6,40.0,9.057924,15.064095
6,41.0,9.078535,15.061609
6,42.0,9.091967,15.075839
6,43.0,9.096086,15.098589
6,44.0,9.091987,15.121197
6,45.0,9.082888,15.137148
6,46.0,9.072662,15.143457
6,47.0,9.064549,15.140678
6,48.0,9.060369,15.131869
6,49.0,9.060352,15.121073
6,50.0,9.063476,15.1119
7,0.0,26.72917,14.694233
7,1.0,14.732387,27.66976
7,2.0,8.16494,28.201996
7,3.0,5.851427,21.850203
7,4.0,5.554622,15.681347
7,5.0,6.3686748,11.4762945
7,6.0,7.975383,9.100874
7,7.0,10.068227,8.15964
7,8.0,12.117994,8.400919
7,9.0,13.473328,9.69471
7,10.0,13.711253,11.796213
7,11.0,12.92488,14.072765
7,12.0,11.65538,15.647578
7,13.0,10.49389,16.031687
7,14.0,9.763549,15.428827
7,15.0,9.516817,14.386124
7,16.0,9.663925,13.379451
7,17.0,10.058907,12.67577
7,18.0,10.537201,12.366535
7,19.0,10.94539,12.427376
7,20.0,11.177292,12.75658
7,21.0,11.201737,13.203774
7,22.0,11.061888,13.610224
7,23.0,10.8441305,13.859779
7,24.0,10.636144,13.913769
7,25.0,10.497061,13.807902
7,26.0,10.448251,13.618909
7,27.0,10.479222,13.426288
7,28.0,10.559985,13.287151
7,29.0,10.654315,13.227174
7,30.0,10.731152,13.242915
7,31.0,10.772208,13.310468
7,32.0,10.774396,13.396957
7,33.0,10.747108,13.472008
7,34.0,10.706191,13.5162
7,35.0,10.667389,13.524356
7,36.0,10.641607,13.503518
7,37.0,10.632993,13.467547
7,38.0,10.639554,13.431083
7,39.0,10.655391,13.404989
7,40.0,10.673428,13.394206
7,41.0,10.687776,13.397902
7,42.0,10.695158,13.411219
7,43.0,10.695204,13.427734
7,44.0,10.689814,13.44174
7,45.0,10.682003,13.449749
7,46.0,10.674713,13.450957
7,47.0,10.66996,13.446787
7,48.0,10.668482,13.43988
7,49.0,10.669856,13.432993
7,50.0,10.672933,13.428153
8,0.0,4.468233,21.6841
8,1.0,3.099168,12.9932785
8,2.0,3.288551,7.635339
8,3.0,4.3242383,4.6132097
8,4.0,6.1508694,2.9696603
8,5.0,8.661287,2.106342
8,6.0,11.451681,1.6836572
8,7.0,13.945657,1.5160815
8,8.0,15.758302,1.5032182
8,9.0,16.848658,1.589134
8,10.0,17.376656,1.7401487
8,11.0,17.531178,1.9333463
8,12.0,17.457937,2.150894
8,13.0,17.254135,2.3775585
