id,t,x0,x1
30,0.8,3.420907,7.485804
30,1.2,2.822896,7.905143
30,1.6,1.798913,7.683312
30,2.0,0.590597,6.638773
30,2.4,0.583877,5.698571
30,2.8,0.754061,4.891259
30,3.2,1.04394,4.264978
30,3.6,1.523307,3.940289
30,4.0,2.164034,4.022363
30,4.4,2.782915,4.489626
30,4.8,3.215379,5.21268
30,5.2,3.394407,6.028683
30,5.6,3.308844,6.774548
30,6.0,2.957076,7.288849
30,6.4,2.307004,7.390849
30,6.8,1.268736,6.83852
30,7.2,0.619879,5.831013
30,7.6,0.728863,4.997788
30,8.0,0.994036,4.33977
30,8.4,1.443221,3.964312
30,8.8,2.06938,3.986391
30,9.2,2.703147,4.404897
30,9.6,3.167886,5.100798
30,10.0,3.38423,5.913097
30,10.4,3.336216,6.678178
30,10.8,3.023174,7.235131
30,11.2,2.420276,7.408444
30,11.6,1.437659,6.964058
30,12.0,0.634382,5.962123
30,12.4,0.70269,5.106155
30,12.8,0.94703,4.418571
30,13.2,1.367132,3.995046
30,13.6,1.975657,3.957636
30,14.0,2.620982,4.325612
30,14.4,3.116506,4.991816
30,14.8,3.369711,5.797714
30,15.2,3.358941,6.579176
30,15.6,3.083757,7.175421
30,16.0,2.525437,7.415068
30,16.4,1.601459,7.074214
30,16.8,0.667483,6.098258
30,17.2,0.679056,5.217605
30,17.6,0.903538,4.502547
30,18.0,1.29516,4.033648
30,18.4,1.882704,3.93716
30,18.8,2.535655,4.252323
30,19.2,3.060203,4.885616
30,19.6,3.349922,5.681844
30,20.0,3.376441,6.476514
30,20.4,3.138818,7.108712
30,20.8,2.623442,7.410337
30,21.2,1.758124,7.167972
30,21.6,0.726824,6.240255
30,22.0,0.658205,5.331999
30,22.4,0.863339,4.591333
30,22.8,1.227435,4.079817
30,23.2,1.791153,3.925116
30,23.6,2.447585,4.185446
30,24.0,2.999104,4.782662
30,24.4,3.32486,5.565933
30,24.8,3.388711,6.37063
30,25.2,3.18845,7.035496
30,25.6,2.714659,7.394974
30,26.0,1.906138,7.245451
30,26.4,0.818244,6.387762
30,26.8,0.640596,5.449252
30,27.2,0.826216,4.684575
30,27.6,1.163994,4.1332
30,28.0,1.701619,3.921585
30,28.4,2.357249,4.125373
30,28.8,2.933374,4.683418
30,29.2,3.294542,5.450438
30,29.6,3.395743,6.261968
30,30.0,3.232722,6.956262
30,30.4,2.799404,7.369665
30,30.8,2.045095,7.307263
30,31.2,0.942064,6.538085
30,31.6,0.627103,5.569379
30,32.0,0.791967,4.781945
30,32.4,1.104793,4.193415
30,32.8,1.614674,3.926583
30,33.2,2.265173,4.07247
30,33.6,2.863215,4.588349
30,34.0,3.258995,5.335818
30,34.4,3.397526,6.150975
30,34.8,3.271687,6.871487
30,35.2,2.877944,7.335051
30,35.6,2.175143,7.354234
30,36.0,1.091293,6.686098
30,36.4,0.619259,5.692536
30,36.8,0.760424,4.883139
30,37.2,1.049717,4.260061
30,37.6,1.530825,3.940054
30,38.0,2.171924,4.027075
30,38.4,2.788864,4.497913
30,38.8,3.218261,5.222535
30,39.2,3.39405,6.038096
30,39.6,3.305382,6.781637
30,40.0,2.950499,7.291738
31,0.0,1.430964,9.496071
31,0.4,0.308286,7.692872
31,0.8,0.385571,6.33321
31,1.2,0.508834,5.087062
31,1.6,0.725599,4.039172
31,2.0,1.131124,3.363371
31,2.4,1.769289,3.293505
31,2.8,2.402052,3.84652
31,3.2,2.732159,4.727761
31,3.6,2.63148,5.52039
31,4.0,2.063266,5.781508
31,4.4,1.115299,5.124265
31,4.8,0.805443,4.078434
31,5.2,1.142826,3.405932
31,5.6,1.752323,3.319258
31,6.0,2.371288,3.841989
31,6.4,2.703664,4.695331
31,6.8,2.616825,5.473341
31,7.2,2.073273,5.742812
31,7.6,1.154391,5.124034
31,8.0,0.8162,4.089766
31,8.4,1.141637,3.415105
31,8.8,1.745575,3.321822
31,9.2,2.363334,3.836703
31,9.6,2.698367,4.684824
31,10.0,2.61643,5.462308
31,10.4,2.079577,5.737537
31,10.8,1.165944,5.130397
31,11.2,0.817282,4.097259
31,11.6,1.138384,3.419258
31,12.0,1.740268,3.320805
31,12.4,2.358791,3.831189
31,12.8,2.696606,4.677546
31,13.2,2.618257,5.4567
31,13.6,2.085408,5.737378
31,14.0,1.173384,5.13789
31,14.4,0.816782,4.104142
31,14.8,1.134794,3.422602
31,15.2,1.735196,3.319215
31,15.6,2.3548,3.825646
31,16.0,2.695417,4.670797
31,16.4,2.620438,5.451972
31,16.8,2.091146,5.738032
31,17.2,1.180172,5.145556
31,17.6,0.81604,4.11094
31,18.0,1.131159,3.425838
31,18.4,1.730165,3.317559
31,18.8,2.350888,3.820113
31,19.2,2.694304,4.664135
31,19.6,2.622657,5.447368
31,20.0,2.096848,5.738782
31,20.4,1.186882,5.153228
31,20.8,0.815285,4.117742
31,21.2,1.127531,3.429084
31,21.6,1.725141,3.315921
31,22.0,2.346976,3.814599
31,22.4,2.693185,4.657484
31,22.8,2.624862,5.442763
31,23.2,2.102523,5.739503
31,23.6,1.193609,5.160875
31,24.0,0.814555,4.124561
31,24.4,1.123917,3.432358
31,24.8,1.720121,3.314317
31,25.2,2.34305,3.809104
31,25.6,2.692045,4.650832
31,26.0,2.627043,5.438135
31,26.4,2.108172,5.740178
31,26.8,1.200368,5.168493
31,27.2,0.813857,4.131401
31,27.6,1.12032,3.435665
31,28.0,1.715102,3.312748
31,28.4,2.339107,3.803629
31,28.8,2.690881,4.644178
31,29.2,2.629198,5.43348
31,29.6,2.113795,5.740801
31,30.0,1.20716,5.176078
31,30.4,0.813194,4.138262
31,30.8,1.11674,3.439006
31,31.2,1.710085,3.311216
31,31.6,2.335149,3.798174
31,32.0,2.689694,4.637521
31,32.4,2.631328,5.428798
31,32.8,2.119392,5.741372
31,33.2,1.213985,5.183631
31,33.6,0.812565,4.145143
31,34.0,1.113176,3.442379
31,34.4,1.70507,3.30972
31,34.8,2.331174,3.79274
31,35.2,2.688483,4.630862
31,35.6,2.633433,5.424089
31,36.0,2.124964,5.741892
31,36.4,1.220843,5.191151
31,36.8,0.811972,4.152046
31,37.2,1.109629,3.445785
31,37.6,1.700057,3.30826
31,38.0,2.327183,3.787327
31,38.4,2.687248,4.6242
31,38.8,2.635511,5.419353
31,39.2,2.130511,5.742361
31,39.6,1.227732,5.198636
31,40.0,0.811415,4.158969
32,0.0,2.483689,8.978738
32,0.4,0.267978,7.958335
32,0.8,0.289899,7.187344
32,1.2,0.327559,6.441102
32,1.6,0.375446,5.723506
32,2.0,0.437984,5.04331
32,2.4,0.522231,4.413484
32,2.8,0.639565,3.853802
32,3.2,0.80733,3.394503
32,3.6,1.045487,3.078259
32,4.0,1.355949,2.949948
32,4.4,1.691411,3.025849
32,4.8,1.966343,3.268061
32,5.2,2.107746,3.593269
32,5.6,2.080445,3.898081
32,6.0,1.883437,4.079851
32,6.4,1.554242,4.05837
32,6.8,1.215552,3.825709
32,7.2,1.063989,3.500436
32,7.6,1.134839,3.227487
32,8.0,1.338666,3.084129
32,8.4,1.597114,3.100029
32,8.8,1.8329,3.259504
32,9.2,1.977859,3.50542
32,9.6,1.991763,3.756952
32,10.0,1.866095,3.929194
32,10.4,1.62642,3.953019
32,10.8,1.352514,3.80696
32,11.2,1.180856,3.554878
32,11.6,1.187407,3.311717
32,12.0,1.3318,3.161951
32,12.4,1.544891,3.144557
32,12.8,1.756444,3.256577
32,13.2,1.902341,3.45631
32,13.6,1.940119,3.676771
32,14.0,1.855865,3.843431
32,14.4,1.666646,3.892583
32,14.8,1.431799,3.796273
32,15.2,1.257276,3.59206
32,15.6,1.226077,3.371657
32,16.0,1.328554,3.218481
32,16.4,1.50841,3.177785
32,16.8,1.701691,3.255793
32,17.2,1.847658,3.422048
32,17.6,1.902531,3.619874
32,18.0,1.848058,3.782268
32,18.4,1.694562,3.849041
32,18.8,1.488168,3.787987
32,19.2,1.315308,3.620048
32,19.6,1.258241,3.418916
32,20.0,1.327799,3.264243
32,20.4,1.480517,3.205679
32,20.8,1.658372,3.256747
32,21.2,1.803646,3.396027
32,21.6,1.871754,3.575295
32,22.0,1.840817,3.733677
32,22.4,1.715491,3.813701
32,22.8,1.532135,3.780105
32,23.2,1.363036,3.641944
32,23.6,1.287015,3.458238
32,24.0,1.329207,3.30363
32,24.4,1.458336,3.230799
32,24.8,1.622223,3.259353
32,25.2,1.766013,3.375538
32,25.6,1.844704,3.538469
32,26.0,1.833324,3.692625
32,26.4,1.731617,3.782902
32,26.8,1.568155,3.771789
32,27.2,1.404167,3.659256
32,27.6,1.313903,3.491949
32,28.0,1.332629,3.338806
32,28.4,1.440458,3.254411
32,28.8,1.59113,3.263563
32,29.2,1.732623,3.359229
32,29.6,1.819847,3.507119
32,30.0,1.825191,3.656611
32,30.4,1.744052,3.754844
32,30.8,1.598481,3.76266
32,31.2,1.440632,3.672828
32,31.6,1.33968,3.521319
32,32.0,1.337956,3.370934
32,32.4,1.426102,3.277185
32,32.8,1.563926,3.269325
32,33.2,1.702304,3.34633
32,33.6,1.796357,3.479976
32,34.0,1.816234,3.624262
32,34.4,1.753442,3.728558
32,34.8,1.62439,3.752558
32,35.2,1.473524,3.683188
32,35.6,1.364742,3.547091
32,36.0,1.345086,3.400676
32,36.4,1.414796,3.299483
32,36.8,1.539924,3.276573
