id,t,x,y
3,13.0,12.807021,20.037605
3,14.0,11.467,17.421363
3,15.0,11.507483,14.871763
3,16.0,12.554312,12.913893
3,17.0,14.319357,11.705659
3,18.0,16.441732,11.259436
3,19.0,18.418523,11.532464
3,20.0,19.705302,12.419273
3,21.0,19.960576,13.692414
3,22.0,19.247078,14.982824
3,23.0,17.984869,15.896205
3,24.0,16.684081,16.210931
3,25.0,15.704478,15.966147
3,26.0,15.194679,15.375436
3,27.0,15.148849,14.685827
3,28.0,15.473317,14.090148
3,29.0,16.025808,13.702934
3,30.0,16.640171,13.56724
3,31.0,17.155648,13.6673
3,32.0,17.454368,13.940112
3,33.0,17.492969,14.290525
3,34.0,17.309148,14.615304
3,35.0,16.997213,14.832786
3,36.0,16.666789,14.905386
3,37.0,16.406603,14.843684
3,38.0,16.266117,14.692654
3,39.0,16.254112,14.510266
3,40.0,16.347117,14.348815
3,41.0,16.501752,14.243663
3,42.0,16.668057,14.209201
3,43.0,16.80212,14.240118
3,44.0,16.875909,14.316288
3,45.0,16.882007,14.410019
3,46.0,16.832079,14.494149
3,47.0,16.750153,14.549
3,48.0,16.66365,14.56628
3,49.0,16.59543,14.549114
3,50.0,16.558924,14.508878
4,0.0,18.432335,21.534105
4,1.0,13.993483,21.117427
4,2.0,11.796183,18.767206
4,3.0,11.247123,16.028832
4,4.0,11.871382,13.718196
4,5.0,13.360112,12.127257
4,6.0,15.403583,11.314248
4,7.0,17.560533,11.256328
4,8.0,19.270607,11.883656
4,9.0,20.049453,13.03422
4,10.0,19.750466,14.396828
4,11.0,18.655872,15.555987
4,12.0,17.285032,16.17723
4,13.0,16.098825,16.175824
4,14.0,15.346704,15.705458
4,15.0,15.085666,15.019305
4,16.0,15.254804,14.346862
4,17.0,15.728966,13.842387
4,18.0,16.347531,13.582008
4,19.0,16.93979,13.576202
4,20.0,17.359844,13.78203
4,21.0,17.524488,14.115664
4,22.0,17.434317,14.472061
4,23.0,17.163199,14.7537
4,24.0,16.8213,14.899035
4,25.0,16.512938,14.896482
4,26.0,16.308532,14.778046
4,27.0,16.235852,14.599491
4,28.0,16.284947,14.418887
4,29.0,16.419432,14.281363
4,30.0,16.589821,14.211766
4,31.0,16.746922,14.213701
4,32.0,16.853504,14.27295
4,33.0,16.891865,14.363877
4,34.0,16.865318,14.457497
4,35.0,16.793542,14.529391
4,36.0,16.704062,14.565362
4,37.0,16.623256,14.563348
4,38.0,16.569747,14.531553
4,39.0,16.551397,14.484125
4,40.0,16.565704,14.436221
4,41.0,16.602581,14.399968
4,42.0,16.648329,14.382113
4,43.0,16.689696,14.383477
4,44.0,16.717086,14.39993
4,45.0,16.726303,14.424367
4,46.0,16.718595,14.449044
4,47.0,16.699282,14.467664
4,48.0,16.675577,14.476703
4,49.0,16.65436,14.475776
4,50.0,16.640489,14.46711
5,0.0,1.59695,29.127386
5,1.0,1.364683,18.441716
5,2.0,1.646544,11.69177
5,3.0,2.445534,7.529947
5,4.0,4.075731,5.023554
5,5.0,7.118922,3.588416
5,6.0,12.284284,2.894921
5,7.0,19.775016,2.826981
5,8.0,28.223461,3.526273
5,9.0,34.537914,5.534276
5,10.0,35.540186,9.751249
5,11.0,30.334253,16.095419
5,12.0,22.194282,21.49229
5,13.0,15.649784,22.838779
5,14.0,12.039866,20.845497
5,15.0,10.665745,17.694737
5,16.0,10.784089,14.760766
5,17.0,11.981937,12.568475
5,18.0,13.981314,11.235695
5,19.0,16.416958,10.74723
5,20.0,18.727226,11.055662
5,21.0,20.257597,12.064906
5,22.0,20.568088,13.542097
5,23.0,19.713694,15.064997
5,24.0,18.206603,16.151013
5,25.0,16.671342,16.52038
5,26.0,15.532337,16.22241
5,27.0,14.949134,15.521565
5,28.0,14.902457,14.714125
5,29.0,15.280418,14.023051
5,30.0,15.92142,13.576212
5,31.0,16.636652,13.420054
5,32.0,17.239868,13.536249
5,33.0,17.591044,13.853715
5,34.0,17.636527,14.263349
5,35.0,17.419722,14.644375
5,36.0,17.052566,14.899752
5,37.0,16.665054,14.984469
5,38.0,16.361263,14.911232
5,39.0,16.198107,14.733645
5,40.0,16.184867,14.520119
5,41.0,16.293791,14.331699
5,42.0,16.47444,14.209267
5,43.0,16.668772,14.169302
