id,t,x0,x1
10,31.2,1.584282,5.97844
10,31.6,0.634742,4.987329
10,32.0,0.991896,4.203336
10,32.4,1.144707,3.652558
10,32.8,1.636603,3.469719
10,33.2,2.279023,3.775385
10,33.6,2.785099,4.475922
10,34.0,2.950961,5.315349
10,34.4,2.679281,5.967624
10,34.8,1.8592,6.033033
10,35.2,0.738476,5.16452
10,35.6,1.221454,4.463208
10,36.0,1.126258,3.902387
10,36.4,1.438376,3.572358
10,36.8,1.992657,3.65986
10,37.2,2.543866,4.173091
10,37.6,2.849039,4.929566
10,38.0,2.775583,5.645429
10,38.4,2.237392,5.978175
10,38.8,1.140693,5.501578
10,39.2,0.955371,4.677138
10,39.6,0.914209,3.938128
10,40.0,1.261641,3.47645
11,0.0,2.096161,6.311563
11,0.4,1.196045,5.738293
11,0.8,0.790012,4.809659
11,1.2,0.959727,4.062335
11,1.6,1.408445,3.657107
11,2.0,2.065651,3.738803
11,2.4,2.699503,4.290766
11,2.8,3.090848,5.125685
11,3.2,3.146904,5.99384
11,3.6,2.836948,6.630068
11,4.0,2.107728,6.735182
11,4.4,0.950104,5.965994
11,4.8,1.112105,5.158458
11,5.2,0.939051,4.37577
11,5.6,1.22066,3.826426
11,6.0,1.776284,3.691675
11,6.4,2.426618,4.041218
11,6.8,2.92435,4.756099
11,7.2,3.125528,5.61178
11,7.6,2.980664,6.354846
11,8.0,2.456578,6.713015
11,8.4,1.467997,6.351499
11,8.8,0.677979,5.3115
11,9.2,0.874361,4.456129
11,9.6,1.143268,3.850812
11,10.0,1.688327,3.651514
11,10.4,2.357153,3.949901
11,10.8,2.895313,4.644402
11,11.2,3.141817,5.51312
11,11.6,3.040765,6.300757
11,12.0,2.561769,6.735565
11,12.4,1.620733,6.486856
11,12.8,0.675793,5.454456
11,13.2,0.93291,4.603817
11,13.6,1.102233,3.961903
11,14.0,1.58355,3.683841
11,14.4,2.230681,3.887608
11,14.8,2.796149,4.5094
11,15.2,3.09683,5.346388
11,15.6,3.061886,6.150595
11,16.0,2.661459,6.658293
11,16.4,1.827751,6.560034
11,16.8,0.771922,5.622338
11,17.2,1.047428,4.80514
11,17.6,1.065927,4.128256
11,18.0,1.452254,3.750903
11,18.4,2.055542,3.823483
11,18.8,2.647913,4.335999
11,19.2,3.019547,5.117871
11,19.6,3.074733,5.933174
11,20.0,2.779099,6.527363
11,20.4,2.083691,6.614541
11,20.8,0.988655,5.877508
11,21.2,0.994704,5.02
11,21.6,0.950593,4.25069
11,22.0,1.295664,3.758862
11,22.4,1.891142,3.709799
11,22.8,2.535747,4.140354
11,23.2,2.990665,4.903087
11,23.6,3.133514,5.7633
11,24.0,2.923877,6.464029
11,24.4,2.323028,6.725103
11,24.8,1.249634,6.199406
11,25.2,0.807536,5.21669
11,25.6,0.883396,4.378695
11,26.0,1.186623,3.806707
11,26.4,1.75579,3.657511
11,26.8,2.423563,4.005262
11,27.2,2.937267,4.730131
11,27.6,3.149473,5.603645
11,28.0,3.010835,6.368831
11,28.4,2.488954,6.750577
11,28.8,1.493995,6.408789
11,29.2,0.669521,5.35997
11,29.6,0.884613,4.502413
11,30.0,1.12612,3.882788
11,30.4,1.653135,3.657167
11,30.8,2.317681,3.926082
11,31.2,2.866374,4.59945
11,31.6,3.130869,5.460566
11,32.0,3.050921,6.255972
11,32.4,2.596729,6.716304
11,32.8,1.689066,6.517399
11,33.2,0.69839,5.507891
11,33.6,0.976399,4.668771
11,34.0,1.093721,4.017485
11,34.4,1.54236,3.708137
11,34.8,2.174054,3.869417
11,35.2,2.747116,4.455055
11,35.6,3.06977,5.272677
11,36.0,3.063603,6.078665
11,36.4,2.697798,6.613046
11,36.8,1.911645,6.575533
11,37.2,0.831918,5.696278
11,37.6,1.05664,4.880275
11,38.0,1.035165,4.178371
11,38.4,1.398065,3.760806
11,38.8,1.993718,3.787406
11,39.2,2.602141,4.266346
11,39.6,3.003089,5.036824
11,40.0,3.091146,5.864818
12,0.0,2.978462,4.870562
12,0.4,2.522537,5.524386
12,0.8,1.435307,5.425918
12,1.2,0.703089,4.605549
12,1.6,1.069281,3.991544
12,2.0,0.992753,3.489594
12,2.4,1.25005,3.175907
12,2.8,1.676793,3.17036
12,3.2,2.108339,3.482954
12,3.6,2.36322,3.989846
12,4.0,2.328604,4.48285
12,4.4,1.954657,4.718487
12,4.8,1.276541,4.466873
12,5.2,0.842467,3.854375
12,5.6,0.972343,3.337322
12,6.0,1.336535,3.08599
12,6.4,1.823585,3.186827
12,6.8,2.25027,3.604512
12,7.2,2.441601,4.171393
12,7.6,2.305044,4.651719
12,8.0,1.800093,4.781411
12,8.4,1.045463,4.353182
12,8.8,0.836134,3.720472
12,9.2,1.034721,3.251311
12,9.6,1.439934,3.074042
12,10.0,1.933458,3.255617
12,10.4,2.320822,3.726683
12,10.8,2.444189,4.298017
12,11.2,2.226425,4.724667
12,11.6,1.637251,4.739271
12,12.0,0.917439,4.203784
12,12.4,0.865482,3.592902
12,12.8,1.116266,3.183427
12,13.2,1.553006,3.087522
12,13.6,2.037773,3.346346
12,14.0,2.373423,3.85794
12,14.4,2.422389,4.416206
12,14.8,2.120813,4.769798
12,15.2,1.456488,4.654353
12,15.6,0.83685,4.046046
12,16.0,0.896254,3.465699
12,16.4,1.207259,3.121947
