id,t,x0,x1
2,16.8,0.523658,5.600172
2,17.2,0.560525,5.36648
2,17.6,0.603515,5.139924
2,18.0,0.654534,4.921832
2,18.4,0.716475,4.714005
2,18.8,0.793997,4.519005
2,19.2,0.895101,4.340693
2,19.6,1.034506,4.18532
2,20.0,1.240304,4.06369
2,20.4,1.561669,3.994742
2,20.8,2.053067,4.007084
2,21.2,2.702896,4.128582
2,21.6,3.40041,4.368145
2,22.0,4.021292,4.712522
2,22.4,4.49407,5.136238
2,22.8,4.795931,5.610322
2,23.2,4.929357,6.106515
2,23.6,4.90468,6.598466
2,24.0,4.729289,7.061174
2,24.4,4.398584,7.469019
2,24.8,3.879956,7.791294
2,25.2,3.058241,7.979531
2,25.6,1.39836,7.906613
2,26.0,0.349038,7.588058
2,26.4,0.363877,7.321632
2,26.8,0.380828,7.058069
2,27.2,0.399454,6.797604
2,27.6,0.420029,6.540562
2,28.0,0.442893,6.287321
2,28.4,0.46848,6.038334
2,28.8,0.497348,5.794146
2,29.2,0.530237,5.555422
2,29.6,0.568148,5.322996
2,30.0,0.612489,5.097929
2,30.4,0.665314,4.881625
2,30.8,0.729775,4.676
2,31.2,0.811005,4.48381
2,31.6,0.917942,4.309263
2,32.0,1.067204,4.159258
2,32.4,1.290435,4.045838
2,32.8,1.640555,3.989864
2,33.2,2.166246,4.021098
2,33.6,2.835572,4.16503
2,34.0,3.526874,4.425986
2,34.4,4.123406,4.787539
2,34.8,4.564493,5.223029
2,35.2,4.83384,5.703414
2,35.6,4.936502,6.200769
2,36.0,4.882949,6.689083
2,36.4,4.679046,7.14344
2,36.8,4.316577,7.537716
2,37.2,3.753889,7.839286
2,37.6,2.84261,7.992792
2,38.0,0.881247,7.837653
2,38.4,0.351333,7.537376
2,38.8,0.366969,7.271499
2,39.2,0.384219,7.0085
2,39.6,0.403191,6.748657
2,40.0,0.424171,6.492303
3,0.0,4.310525,7.789986
3,0.4,3.168896,8.015194
3,0.8,1.205447,7.934636
3,1.2,0.305906,7.652129
3,1.6,0.316299,7.423235
3,2.0,0.327906,7.196239
3,2.4,0.340374,6.971249
3,2.8,0.353805,6.748421
3,3.2,0.368315,6.527928
3,3.6,0.384041,6.309966
3,4.0,0.401147,6.094758
3,4.4,0.419826,5.882557
3,4.8,0.440311,5.673653
3,5.2,0.462887,5.468385
3,5.6,0.487904,5.267145
3,6.0,0.515799,5.070397
3,6.4,0.547128,4.878695
3,6.8,0.582608,4.692708
3,7.2,0.623182,4.513257
3,7.6,0.670126,4.341369
3,8.0,0.725201,4.178354
3,8.4,0.790908,4.025925
3,8.8,0.870896,3.886382
3,9.2,0.970577,3.7629
3,9.6,1.097944,3.659941
3,10.0,1.26412,3.583778
3,10.4,1.481894,3.542794
3,10.8,1.759146,3.546732
3,11.2,2.087502,3.604018
3,11.6,2.436931,3.718067
3,12.0,2.765806,3.885304
3,12.4,3.037081,4.096061
3,12.8,3.226626,4.336856
3,13.2,3.322342,4.592404
3,13.6,3.319173,4.846742
3,14.0,3.213376,5.083391
3,14.4,2.996108,5.284514
3,14.8,2.642957,5.428437
3,15.2,2.087998,5.483142
3,15.6,1.18151,5.39184
3,16.0,0.538451,5.178381
3,16.4,0.530585,4.98218
3,16.8,0.562807,4.792961
3,17.2,0.600449,4.609846
3,17.6,0.643749,4.433709
3,18.0,0.694152,4.265691
3,18.4,0.753717,4.10727
3,18.8,0.825408,3.960399
3,19.2,0.913587,3.827735
3,19.6,1.024741,3.712979
3,20.0,1.168284,3.621359
3,20.4,1.356515,3.560111
3,20.8,1.601195,3.538438
3,21.2,1.904186,3.565929
3,21.6,2.246987,3.649138
3,22.0,2.59224,3.788347
3,22.4,2.898681,3.976955
3,22.8,3.134788,4.203255
3,23.2,3.282406,4.452743
3,23.6,3.333353,4.709744
3,24.0,3.283894,4.958092
3,24.4,3.128866,5.180868
3,24.8,2.854119,5.35894
3,25.2,2.421279,5.467144
3,25.6,1.72695,5.464053
3,26.0,0.739855,5.2947
3,26.4,0.520053,5.087455
3,26.8,0.544471,4.895005
3,27.2,0.579374,4.708489
3,27.6,0.619457,4.528437
3,28.0,0.665791,4.35585
3,28.4,0.720079,4.19201
3,28.8,0.784747,4.038588
3,29.2,0.863321,3.897825
3,29.6,0.961033,3.772805
3,30.0,1.085622,3.66786
3,30.4,1.247948,3.589088
3,30.8,1.460825,3.544697
3,31.2,1.732975,3.544388
3,31.6,2.057827,3.59685
3,32.0,2.407032,3.706049
3,32.4,2.739291,3.869012
3,32.8,3.016675,4.076512
3,33.2,3.213881,4.315304
3,33.6,3.317942,4.570204
3,34.0,3.323418,4.825285
3,34.4,3.226688,5.06413
3,34.8,3.019657,5.269086
3,35.2,2.679918,5.418977
3,35.6,2.146993,5.483136
3,36.0,1.27458,5.407127
3,36.4,0.550675,5.196028
3,36.8,0.528252,4.998753
3,37.2,0.559798,4.809033
3,37.6,0.597,4.625363
3,38.0,0.639763,4.448583
3,38.4,0.689483,4.279813
3,38.8,0.748158,4.120496
3,39.2,0.818656,3.972538
3,39.6,0.905195,3.838522
3,40.0,1.014045,3.722043
4,0.0,4.572484,8.670301
4,0.4,2.371414,8.807171
4,0.8,0.225828,8.583499
4,1.2,0.230662,8.410381
4,1.6,0.235872,8.237951
4,2.0,0.241312,8.06623
4,2.4,0.246998,7.89525
4,2.8,0.252948,7.725047
4,3.2,0.259178,7.555656
4,3.6,0.265711,7.387117
4,4.0,0.272567,7.219472
4,4.4,0.279771,7.052767
4,4.8,0.28735,6.887049
4,5.2,0.295334,6.722373
4,5.6,0.303755,6.558794
4,6.0,0.31265,6.396375
4,6.4,0.322061,6.235182
4,6.8,0.332031,6.075289
4,7.2,0.342615,5.916775
4,7.6,0.353868,5.759728
4,8.0,0.365857,5.604242
4,8.4,0.378656,5.450424
4,8.8,0.392352,5.298389
4,9.2,0.407042,5.148268
4,9.6,0.422841,5.000203
4,10.0,0.43988,4.854357
4,10.4,0.458316,4.71091
4,10.8,0.478331,4.570068
4,11.2,0.500146,4.432063
4,11.6,0.524024,4.297164
4,12.0,0.550287,4.165679
4,12.4,0.579335,4.037969
4,12.8,0.611666,3.914458
4,13.2,0.647916,3.795654
4,13.6,0.688913,3.682169
4,14.0,0.735758,3.574756
4,14.4,0.789948,3.474361
4,14.8,0.853579,3.382197
4,15.2,0.929663,3.29986
4,15.6,1.022615,3.229507
4,16.0,1.138957,3.174127
4,16.4,1.288,3.137902
4,16.8,1.481543,3.126556
4,17.2,1.730141,3.147271
4,17.6,2.033997,3.207445
4,18.0,2.373519,3.312108
4,18.4,2.711159,3.461394
4,18.8,3.005221,3.64984
4,19.2,3.222493,3.867493
4,19.6,3.341613,4.101543
4,20.0,3.349299,4.337453
4,20.4,3.23313,4.55915
4,20.8,2.970456,4.747826
4,21.2,2.50352,4.877787
4,21.6,1.656424,4.902666
4,22.0,0.537408,4.768233
4,22.4,0.471116,4.623637
4,22.8,0.49158,4.484498
4,23.2,0.514628,4.348377
4,23.6,0.539937,4.215546
4,24.0,0.567867,4.086346
4,24.4,0.598875,3.961174
4,24.8,0.63354,3.840504
4,25.2,0.672608,3.724904
4,25.6,0.717065,3.615068
4,26.0,0.768235,3.511862
4,26.4,0.827959,3.416386
4,26.8,0.898847,3.33007
4,27.2,0.98471,3.254833
4,27.6,1.091169,3.193306
4,28.0,1.226414,3.149168
4,28.4,1.401478,3.127525
4,28.8,1.628176,3.135069
4,29.2,1.912006,3.179361
4,29.6,2.241568,3.266686
4,30.0,2.584983,3.399255
4,30.4,2.900273,3.57369
4,30.8,3.150055,3.781562
4,31.2,3.308594,4.010978
4,31.6,3.360228,4.247982
4,32.0,3.293231,4.47714
4,32.4,3.090643,4.680958
4,32.8,2.713022,4.837213
4,33.2,2.047231,4.910343
4,33.6,0.843326,4.830832
4,34.0,0.467019,4.677701
4,34.4,0.483322,4.537372
4,34.8,0.505561,4.400071
4,35.2,0.529968,4.265944
4,35.6,0.556847,4.135312
4,36.0,0.586617,4.008548
4,36.4,0.619806,3.886095
4,36.8,0.657088,3.768481
4,37.2,0.699349,3.656348
4,37.6,0.747766,3.550491
4,38.0,0.803959,3.45191
4,38.4,0.870204,3.361895
4,38.8,0.94979,3.282154
4,39.2,1.047559,3.215014
4,39.6,1.170637,3.163707
4,40.0,1.329025,3.132753
5,0.0,1.617158,8.098294
5,0.4,0.271237,7.818749
5,0.8,0.279716,7.600642
5,1.2,0.288945,7.384017
5,1.6,0.298781,7.168959
5,2.0,0.309287,6.955574
5,2.4,0.320532,6.74398
5,2.8,0.332598,6.534307
5,3.2,0.345576,6.326702
5,3.6,0.359577,6.121325
5,4.0,0.374725,5.91836
5,4.4,0.391169,5.718013
5,4.8,0.409086,5.520517
5,5.2,0.428686,5.326141
5,5.6,0.450224,5.135192
5,6.0,0.474011,4.948027
5,6.4,0.500431,4.765065
5,6.8,0.52997,4.5868
5,7.2,0.563243,4.413824
5,7.6,0.601053,4.246857
5,8.0,0.644467,4.086785
5,8.4,0.694942,3.934726
5,8.8,0.754516,3.792116
5,9.2,0.826134,3.660855
5,9.6,0.914167,3.543528
5,10.0,1.025218,3.443756
5,10.4,1.169133,3.36671
5,10.8,1.359374,3.319706
5,11.2,1.609942,3.312379
5,11.6,1.925037,3.355238
5,12.0,2.285656,3.455948
5,12.4,2.649426,3.615325
5,12.8,2.96794,3.826202
5,13.2,3.203506,4.075228
5,13.6,3.333446,4.345425
5,14.0,3.345369,4.61791
5,14.4,3.229031,4.872284
5,14.8,2.965206,5.085285
5,15.2,2.50304,5.22608
5,15.6,1.68981,5.241253
5,16.0,0.580393,5.066101
5,16.4,0.485349,4.875511
5,16.8,0.511677,4.694283
5,17.2,0.542586,4.518023
5,17.6,0.577537,4.347319
5,18.0,0.617408,4.18295
5,18.4,0.663402,4.025884
5,18.8,0.717174,3.877352
5,19.2,0.781075,3.738952
5,19.6,0.858532,3.612822
5,20.0,0.954683,3.501902
5,20.4,1.077289,3.410355
5,20.8,1.237676,3.344129
5,21.2,1.450226,3.311492
5,21.6,1.726743,3.322726
5,22.0,2.063559,3.38776
5,22.4,2.431293,3.51193
5,22.8,2.782676,3.692843
5,23.2,3.072161,3.920587
5,23.6,3.268115,4.180106
5,24.0,3.352745,4.453535
5,24.4,3.315584,4.72143
5,24.8,3.144485,4.962548
5,25.2,2.811783,5.151522
5,25.6,2.239966,5.251486
5,26.0,1.208643,5.192004
5,26.4,0.489246,4.988343
5,26.8,0.4948,4.803579
5,27.2,0.523407,4.624261
5,27.6,0.555823,4.450106
5,28.0,0.59259,4.281794
5,28.4,0.634707,4.120172
5,28.8,0.683535,3.966303
5,29.2,0.740965,3.821544
5,29.6,0.809717,3.687683
5,30.0,0.8938,3.567134
5,30.4,0.99926,3.46326
5,30.8,1.135176,3.380853
5,31.2,1.31432,3.326731
5,31.6,1.551163,3.31008
5,32.0,1.853205,3.341466
5,32.4,2.207089,3.42954
5,32.8,2.574359,3.576795
5,33.2,2.906157,3.777676
5,33.6,3.161722,4.019926
5,34.0,3.315381,4.287156
5,34.4,3.353175,4.560804
5,34.8,3.265182,4.820836
5,35.2,3.035339,5.044834
5,35.6,2.62279,5.204285
5,36.0,1.907182,5.252893
5,36.4,0.731063,5.111657
5,36.8,0.48192,4.914681
5,37.2,0.505581,4.732393
5,37.6,0.535703,4.555038
5,38.0,0.569732,4.383093
5,38.4,0.608469,4.217304
5,38.8,0.653041,4.058594
5,39.2,0.704993,3.908129
5,39.6,0.766498,3.767419
5,40.0,0.840714,3.638467
6,0.0,2.481839,6.817335
6,0.4,2.528259,6.834332
6,0.8,2.59885,6.861303
6,1.2,2.702829,6.902992
6,1.6,2.849443,6.96548
6,2.0,3.044476,7.055706
6,2.4,3.285621,7.180305
6,2.8,3.559405,7.343981
6,3.2,3.842541,7.54806
6,3.6,4.107412,7.789868
6,4.0,4.328156,8.06302
6,4.4,4.48417,8.358212
6,4.8,4.560301,8.664035
6,5.2,4.544516,8.967423
6,5.6,4.423558,9.253501
6,6.0,4.175226,9.504342
6,6.4,3.749965,9.695258
6,6.8,3.003709,9.782338
6,7.2,1.235972,9.633089
6,7.6,0.357213,9.298629
6,8.0,0.371311,9.010587
6,8.4,0.386767,8.724743
6,8.8,0.403632,8.441287
6,9.2,0.422125,8.160451
6,9.6,0.442518,7.882503
6,10.0,0.465152,7.60776
6,10.4,0.490464,7.336602
6,10.8,0.51903,7.06949
6,11.2,0.551626,6.806992
6,11.6,0.589333,6.549833
6,12.0,0.633726,6.298956
6,12.4,0.687217,6.055644
6,12.8,0.753765,5.821734
6,13.2,0.840449,5.600048
6,13.6,0.961387,5.395362
6,14.0,1.148318,5.216809
6,14.4,1.477036,5.083977
6,14.8,2.089078,5.036939
6,15.2,3.0469,5.127527
6,15.6,4.147311,5.377689
6,16.0,5.144176,5.770645
6,16.4,5.924712,6.27384
6,16.8,6.471763,6.853449
6,17.2,6.807149,7.479372
6,17.6,6.962584,8.126246
6,18.0,6.96775,8.772982
6,18.4,6.845951,9.401791
6,18.8,6.612529,9.997039
6,19.2,6.273578,10.54394
6,19.6,5.822891,11.026842
6,20.0,5.233066,11.426308
6,20.4,4.425619,11.712235
6,20.8,3.123812,11.818324
6,21.2,0.307712,11.516296
6,21.6,0.28626,11.214295
6,22.0,0.29524,10.915488
6,22.4,0.304809,10.618035
6,22.8,0.315029,10.322031
6,23.2,0.325972,10.027576
6,23.6,0.337719,9.734784
6,24.0,0.350369,9.443785
6,24.4,0.364036,9.154721
6,24.8,0.378854,8.867755
6,25.2,0.394988,8.583075
6,25.6,0.412635,8.300895
6,26.0,0.432038,8.021462
6,26.4,0.453501,7.74507
6,26.8,0.477408,7.472063
6,27.2,0.50426,7.202859
6,27.6,0.534723,6.937968
6,28.0,0.569707,6.678031
6,28.4,0.61051,6.423869
6,28.8,0.659065,6.176576
6,29.2,0.718431,5.937675
6,29.6,0.793833,5.70942
6,30.0,0.895113,5.495427
6,30.4,1.043117,5.302187
6,30.8,1.286964,5.142932
6,31.2,1.737386,5.0464
6,31.6,2.53093,5.062424
6,32.0,3.595916,5.232742
6,32.4,4.667506,5.5577
6,32.8,5.562962,6.009971
6,33.2,6.225798,6.555321
6,33.6,6.663531,7.161492
6,34.0,6.905182,7.800747
6,34.4,6.982314,8.449957
6,34.8,6.921724,9.089814
6,35.2,6.742881,9.703754
6,35.6,6.456729,10.276746
6,36.0,6.063829,10.793832
6,36.4,5.549201,11.237975
6,36.8,4.866499,11.585779
6,37.2,3.876507,11.795195
6,37.6,1.891021,11.738277
6,38.0,0.281991,11.364576
6,38.4,0.290669,11.06512
6,38.8,0.299935,10.766977
6,39.2,0.30982,10.470235
6,39.6,0.320391,10.174989
6,40.0,0.331724,9.881349
7,0.0,1.907637,8.018884
7,0.4,0.434613,7.729416
7,0.8,0.421018,7.463686
7,1.2,0.441645,7.202974
7,1.6,0.464557,6.945685
7,2.0,0.490156,6.692219
7,2.4,0.519001,6.443061
7,2.8,0.551839,6.198807
7,3.2,0.589691,5.960207
7,3.6,0.634014,5.728225
7,4.0,0.686976,5.504152
7,4.4,0.751982,5.289781
7,4.8,0.834765,5.087756
7,5.2,0.945757,4.90226
7,5.6,1.10549,4.7405
7,6.0,1.355616,4.615843
7,6.4,1.768218,4.552607
7,6.8,2.401596,4.584885
7,7.2,3.192845,4.737659
7,7.6,3.984521,5.010289
7,8.0,4.655224,5.383086
7,8.4,5.155455,5.829591
7,8.8,5.480966,6.323387
7,9.2,5.646543,6.840624
7,9.6,5.671416,7.360464
7,10.0,5.572229,7.864594
7,10.4,5.359366,8.336242
7,10.8,5.033621,8.758751
7,11.2,4.579715,9.113206
7,11.6,3.94728,9.37338
7,12.0,2.971914,9.489781
7,12.4,0.838975,9.300868
7,12.8,0.333487,8.992433
7,13.2,0.346088,8.717453
7,13.6,0.359746,8.444515
7,14.0,0.37455,8.173786
7,14.4,0.390659,7.905463
7,14.8,0.408266,7.639769
7,15.2,0.427605,7.376962
7,15.6,0.448966,7.117345
7,16.0,0.472715,6.861274
7,16.4,0.49932,6.609177
7,16.8,0.529394,6.361571
7,17.2,0.563762,6.119098
7,17.6,0.603569,5.88257
7,18.0,0.650467,5.653046
7,18.4,0.706957,5.431955
7,18.8,0.777054,5.221325
7,19.2,0.867683,5.024205
7,19.6,0.991799,4.845557
7,20.0,1.175399,4.69417
7,20.4,1.47016,4.586517
7,20.8,1.953414,4.551051
